"ID";"DATA";"ANO";"NUM_CONSELHOS_POR_ANO";"TEMA";"TIPO_DE_DISPOSITIVO_LEGAL";"REFERENTE_OU_EMITIDA_PELO_CONSELHO";"AUTOR";"SIGLA_CONSELHO";"ANO_DE_CRIAÇÃO_DO_AUTOR";"TEMPO_DE_EXISTENCIA_AUTOR";"REFERENTE_A_AO";"ANO_CRIACAO_REFERENTE";"TEMPO_DE_EXISTENCIA_REFERENTE";"CONSELHO_OU_NAO_CONSELHO";"TEMA_RESUMIDO";"CONFERENCIA";"TERRITORIO_AO_QUAL_SE_REFERE";"CLASSIFICACAO";"OBSERVACOES";"SUBTIPOLOGIA";"X1"
"35";"2005-02-15";"2005";"19";"PORTARIA Nº 375/2005-GP RESOLVE:
1 – Alterar o “Grupo Executivo de Ação Social”, que terá como atribuições precípuas a coordenação das ações do Poder Executivo na área de ação social, nomeando para tanto os senhores abaixo relacionados:
Coordenadora: Presidente do Fundo Social de Solidariedade de Guarulhos
Membros:
Secretário Municipal da Secretaria de Assistência Social e Cidadania
Diretora do Departamento de Relações Administrativas - Secretaria de Governo
Presidente do Conselho Municipal dos Diretos da Criança e do Adolescente
Assistente Social – Fundo Social de Solidariedade
Secretaria de Educação
Secretaria da Saúde
Secretaria de Relações do Trabalho
Diretor do Departamento do Tesouro – SF5
2 – Não haverá remuneração pela participação no presente Grupo.
3 - Esta Portaria entra em vigor na data de sua publicação.
";"PORTARIA";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"1991";"14";"CONSELHO";"Altera grupo que terá como atribuição coordenar o poder executivo na área de ação social, inclui presidente do CMDCA";"NÃO";"NÃO ESPECIFICA";;;;
"36";"2005-02-15";"2005";"19";"EDITAL DE RETIFICAÇÃO Nº 001/2005-CMAS
O CMAS - Conselho Municipal de Assistência Social, no uso de suas atribuições legais vem comunicar a retificação da Resolução nº 149–CMAS, tendo em vista ter saído com incorreção devendo considerar o que segue: (...)";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"8";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"8";"CONSELHO";"Retifica resolução 149-CMAS que inscreve programa de programa Socio-Educativo";"NÃO";"-";;;;
"37";"2005-02-15";"2005";"19";"RESOLUÇÃO Nº 151-CMAS 1) Nomeia para compor Comissão Eleitoral as seguintes personalidades:
(…)
";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"8";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"8";"CONSELHO";"Nomeia membros para compor a comissão eleitoral";"NÃO";"-";"5";;"5E";
"38";"2005-02-18";"2005";"19";"COMUNICADO Nº 005/05-SAS
A SECRETARIA DE ASSISTÊNCIA SOCIAL E CIDADÂNIA, no uso de suas atribuições legais e considerando conforme deliberação do Conselho Municipal de Assistência Social – CMAS, em 07/01/05, tornamos público o Regimento Interno da CMETI – Comissão Municipal de Erradicação do Trabalho Infantil, conforme segue:
COMISSÃO MUNICIPAL DE ERRADICAÇÃO DO TRABALHO INFANTIL – CMETI
Titulo I - Da Caracterização e dos Objetivos
Art. 1º - A Comissão Municipal PETI – Programa de Erradicação do Trabalho Infantil, foi instituída pela Resolução 025/2001-CMAS, e está vinculada a Secretaria de Assistência Social e Cidadania (SAS) – Órgão Gestor do Programa.
Art. 2º - A Comissão tem por objetivo identificar, mapear, quantificar, diagnosticar os diferentes tipos de atividades laborais exercidas por crianças e adolescentes na informalidade, bem como, a partir destes dados desencadear uma discussão com o poder público e sociedade civil a respeito do trabalho infantil no município. (...)
Titulo III - Da Composição
Art. 5º - A Comissão Municipal de Erradicação do Trabalho Infantil é composta por:
(...)";"COMUNICADO";"REFERENTE";"SECRETARIA DE ASSISTÊNCIA SOCIAL";;;;"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"8";"CONSELHO";"Considera a deliberação do CMAS e torna público o regimento interno da Comissão Municipal de Erradicação do Trabalho Infantil – CMETI";"NÃO";"NÃO ESPECIFICA";;;;
"39";"2005-02-18";"2005";"19";"RESOLUÇÃO Nº 150-CMAS
RESOLVE
Artigo 1º - Aprovar a prorrogação pelo período de mais um ano, até 31.12.05, do Projeto Bom Samaritano, desenvolvido pela ASSOCIAÇÃO SOS FAMÍLIA SÃO GERALDO, voltado para moradores de rua.
Artigo 2º - Caberá ao FMAS - Fundo Municipal de Assistência Social, as medidas necessárias para a implantação da presente resolução.
Artigo 2ª - Esta Resolução entra em vigor com efeitos retroativos a dezembro/04, revogadas as disposições em contrário.
";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"8";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"8";"CONSELHO";"Prorroga inscrição de projeto desenvolvido por associação voltada aos moradores de rua";"NÃO";"NÃO ESPECIFICA";"1";;"1D";
"40";"2005-02-18";"2005";"19";"CRITÉRIOS DE PRESTAÇÃO DE CONTAS 2005 - RESOLUÇÃO CONJUNTA Nº 06/05-CMDCA e CMAS DELIBERAM:
Artigo 1º - Junto à SAS13-Divisão Administrativa de Gestão dos Fundos se dará a prestação de contas dos recursos MUNICIPAIS repassados através do FUMCAD-Fundo Municipal de Defesa da Criança e do Adolescente e do FMAS-Fundo Municipal de Assistência Social para:
- os NOVOS CONVÊNIOS/2005;
- o PROJETO BOM SAMARITANO (convênio aditado)
(...)
";"RESOLUÇÃO CONJUNTA";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS e CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMAS e CMDCA";;;"FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS e FUNDO MUNICIPAL DE DEFESA DA CRIANÇA E DO ADOLESCENTE - FUMCAD";;;"CONSELHO";"Regula prestação de contas de dois projetos específicos.";"Não";"-";"1";;"1C";
"41";"2005-02-18";"2005";"19";"RESOLUÇÃO Nº 246 /CMDCA RESOLVE:
Artigo 1º - A prestação de contas dos recursos MUNICIPAIS e da FUNDAÇÃO TELEFÔNICA repassados através do FUMCAD-Fundo Municipal de Defesa da Criança e do Adolescente para o PROJETO GAIA – GRUPO DE APOIO E INTEGRAÇÃO AO ADOLESCENTE, se dará junto à SAS13-Divisão Administrativa de Gestão de Fundos.
(...)";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"14";"FUNDO MUNICIPAL DE DEFESA DA CRIANÇA E DO ADOLESCENTE - FUMCAD";;;"CONSELHO";"Regula os critérios para transparência, utilização e prestação de contas de recursos municipais e privados destinados a um determinado projeto.";"Não";"NÃO ESPECIFICA";"1";;"1C";
"42";"2005-02-18";"2005";"19";"RESOLUÇÃO Nº 247/CMDCA RESOLVE:
Artigo 1º - A prestação de contas dos recursos do FUMCAD para o PROGRAMA EM ATENÇÃO ÀS CRIANÇAS E ADOLESCENTES EM SITUAÇÃO DE RUA EM REGIÃO DO CENTRO DO MUNICÍPIO DE GUARULHOS,a partir se dará junto à SAS13-Divisão Administrativa de Gestão de Fundos.
(...)";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"14";"FUNDO MUNICIPAL DE DEFESA DA CRIANÇA E DO ADOLESCENTE - FUMCAD";;;"CONSELHO";"Regula prestação de contas e estabelece critérios para a utilização de recursos de um determinado projeto.";"Não";"CENTRO";"1";;"1C";
"43";"2005-02-18";"2005";"19";"COMUNICADO Nº 13/05 CMDCA
O CMDCA – Conselho Municipal dos Direitos da Criança e do Adolescente, no uso de suas atribuições legais, considerando a decisão do plenário, reunido em 16/02/2005, face relatórios de denuncias e ocorrências apresentadas a Comissão Eleitoral no pleito para escolha dos Conselheiros Tutelares do Município, ao triênio 2005/2008, torna público os relatórios na forma de documentos, com os fatos relatados, os quais damos ciência aos candidatos, operadores do sistema e a população em geral, quanto ao referido processo eleitoral. (...)
";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"14";"CONSELHOS TUTELARES";;;"CONSELHO";"Publica relatórios com denúncias de ocorrencias durante o pleito eleiitoral dos conselhos tutelares";"Não";"-";"6";;"6C";
"44";"2005-02-22";"2005";"19";"DECRETO Nº 23028
Dispõe sobre: “Altera a composição do Conselho Municipal de Saúde”. DECRETA:
Art. 1º Fica alterada a composição do Conselho Municipal de Saúde, constituído pelo Decreto nº 22246 de 25.08.2003, conforme segue:
VI - Representantes do Sindicato dos Trabalhadores em Saúde (...)
Representantes das Associações de Bairros:
8. Comitê Popular de Saúde do Pimentas e Adjacências (...)                                                                 Art. 2º Este Decreto entrará em vigor na data de sua publicação, revogadas as disposições em contrário.

";"DECRETO";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL DE SAÚDE - CMS";"2003";"2";"CONSELHO";"Altera a composição do CMS";"NÃO";"-";;;;
"45";"2005-02-22";"2005";"19";"COMUNICADO 14/05 – CMDCA
O Conselho Municipal dos Direitos da Criança e do Adolescente, no uso de suas atribuições legais, torna público á população em geral e em especial á região do Jd. São João/Bonsucesso que a Srª.FATIMA DA SILVA GOSDOVICH, Sr. IZAIAS DE SOUZA RAPOSO, e a Srª ISIDIA MARIA DOS SANTOS, tomaram posse como Conselheiros Tutelares em exercício da titularidade da Região São João/Bonsucesso, em virtude da Cassação do mandato das conselheiras titulares desta região,.Esclarecemos ainda que os conselheiros acima citados cumprirão seus mandatos no Conselho Tutelar da Região Jd. São João/Bonsucesso,de acordo com o que segue: Fátima da Silva Gosdovich dia 13.02.05; sr. Izaias de Souza Raposo dia 15.02.05 e Srª Isidia Maria dos Santos dia 21.02.05, situado na Rua Nova York, nº 5 Jd. Presidente Dutra, em caráter definitivo até o termino de vigência deste mandato, que se dará em 05/03/2005. 
";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"14";"CONSELHOS TUTELARES";;;"CONSELHO";"Comunica posse dos conselheiros tutelares";"Não";"JD. SÃO JOÃO/BONSUCESSO";"6";;"6C";
"46";"2005-02-25";"2005";"19";"PORTARIA Nº 0470/2005-GP RESOLVE:
NOMEAR nos termos do artigo 3º Inciso VIII da Lei Municipal 5922 de 01/08/03, o (a) senhor (a) abaixo relacionados para compor o CONSELHO MUNICIPAL DO IDOSO, conforme segue, com mandato iniciado em fevereiro de 2005 a novembro de 2005.
SECRETARIA DE CULTURA 
(...)
";"PORTARIA";"REFERENTE";"PREFEITURA MUNICIPAL";;;;"CONSELHO MUNICIPAL DO IDOSO - CMI / CONSELHO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA";"2001";"4";"CONSELHO";"Nomeia membro da Secretaria de Cultura para compor o CMI";"NÃO";"-";;;;
"47";"2005-02-25";"2005";"19";"COMUNICADO 15/05 – CMDCA
O Conselho Municipal dos Direitos da Criança e do Adolescente, no uso de suas atribuições legais, CONVOCA todos os Conselheiros Tutelares em exercício para reunião em 25 de fevereiro de 2005 ás 18h00 na Casa dos Conselhos sito a avenida Esperança, 209 – Centro – Guarulhos.
";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"14";"CONSELHOS TUTELARES";;;"CONSELHO";"Convoca todos os conselheiros para reunião";"Não";"-";"3";;"3A";
"48";"2005-02-25";"2005";"19";"COMUNICADO 16/05 – CMDCA
O Conselho Municipal dos Direitos da Criança e do Adolescente, no uso de suas atribuições legais, torna público á população em geral e em especial á região do Jd. São João/Bonsucesso,  que em reunião extraordinária realizada em 05 de janeiro de 2005 a plenária deste Conselho acatou o parecer da sindicância 004/04 e ADVERTE a Srª.CASSIA APARECIDA DE MEDEIROS GROTKOWSKY. Este comunicado tem efeito retroativo a 05 de janeiro de 2005.
";"COMUNICADO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"14";"CONSELHOS TUTELARES";;;"CONSELHO";"Comunica que acatou o parecer da Sidicância contra candidata";"Não";"JD. SÃO JOÃO/BONSUCESSO";"6";;"6C";
"49";"2005-03-01";"2005";"19";"RESOLUÇÃO Nº 152-CMAS - Critérios de Prestação de Contas REDE FEDERAL 2005  DELIBERA
Artigo 1° - A prestação de contas dos recursos FEDERAIS com contrapartida municipal repassados através do FMAS - Fundo Municipal de Assistência Social para os Programas Federais PAC, PPD, ABRIGO, API, AGENTE JOVEM, PETI e PAIF (CRAS) se dará junto à SAS13-Divisão Administrativa de Gestão de Fundos.
(...)
";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"8";"FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS";;;"CONSELHO";"Regula a prestação de contas de programas federais determinados e estabelece critérios para a utilização de recursos.";"Não";"NÃO ESPECIFICA";"1";;"1C";
"50";"2005-03-01";"2005";"19";"RESOLUÇÃO Nº 153-CMAS - Critérios de Prestação de Contas REDE ESTADUAL 2005
DELIBERA
Artigo 1° - A prestação de contas dos recursos ESTADUAIS repassados através do FMAS - Fundo Municipal de Assistência Social para os Programas API, ABRIGO, CEM e CRIANDO ASAS se dará junto à SAS13-Divisão Administrativa de Gestão de Fundos.
";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"8";"FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS";;;"CONSELHO";"Regula prestação de contas de recursos estaduais emitidos para determinados projetos.";"Não";"NÃO ESPECIFICA";"1";;"1C";
"51";"2005-03-01";"2005";"19";"RESOLUÇÃO CMAS Nº 154 - Dispõe sobre a conduta dos Conselheiros
Artigo 1º - O Conselheiro deverá participar das reuniões regulares e extraordinárias deste Conselho, eventos e das ações em defesa da democracia, da cidadania e da construção de políticas públicas, voltadas á de Assistência Social.
Artigo 2º - O Conselheiro deve pautar sua conduta pessoal e representação nas diretrizes, princípios e resoluções exaradas pelo Plenário do CMAS .
Artigo 3º - Os Conselheiros do CMAS não receberão qualquer remuneração, benefícios ou vantagens por sua participação no Colegiado e seus serviços prestados serão considerados, para todos os efeitos, como de interesse público e relevante valor social.
Artigo 4º - Na eventualidade de algum Conselheiro infringir disposição desta Resolução, ou ainda, ater-se em procedimentos incompatíveis com o ordenamento jurídico os princípios defendidos pelo CMAS, o mesmo será encaminhado a uma Comissão de Ética designada pelo Plenário do CMAS, previsto no regimento Interno , para apuração dos fatos, a fim de que possa ser exarada a deliberação correspondente. 
Artigo 5º - Esta Resolução entra em vigor na data de sua publicação
";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"8";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"8";"CONSELHO";"Dispõe sobre a conduta de seus conselheiros";"NÃO";"-";"5";;"5C";
"52";"2005-03-01";"2005";"19";"RESOLUÇÃO CMAS Nº 155 - Dispõe sobre a identificação dos Conselheiros resolve: 
Artigo 1º - O Conselheiro deverá participar ativamente dos eventos e das ações em defesa da democracia, da cidadania e da construção de políticas públicas, especialmente, aquelas relativas a Assistência Social.
Artigo 2º - Os Conselheiros do CMAS não receberão qualquer remuneração por sua participação no Colegiado e seus serviços prestados serão considerados, para todos os efeitos, como de interesse público e relevante valor social.
Artigo 3º - Será emitido documento de identificação emitido pelo órgão gestor da assistência social a todos os Conselheiros regularmente nomeados pelo Prefeito Municipal.
Artigo 4º - Ao término de sua participação na gestão do respectivo mandato, será emitido pelo CMAS certificado ao Conselheiro regularmente nomeado, em reconhecimento ao relevante serviço público e social prestado. 
Artigo 5º - Esta Resolução entra em vigor na data de sua publicação.

";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"8";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"8";"CONSELHO";"Dispõe sobre a identificação dos conselheiros";"NÃO";"-";"5";;"5C";
"53";"2005-03-01";"2005";"19";"RESOLUÇÃO CMAS Nº 156 - Dispõe sobre a regulamentação da participação e representação dos Conselheiros em eventos públicos. resolve:
Artigo 1º - O Conselheiro deverá participar ativamente, sempre que possível, dos eventos e das ações em defesa da democracia, da cidadania e da construção de políticas públicas, especialmente, aquelas relativas a Assistência Social.
Artigo 2º - A representação do Conselheiro em evento somente será admitida por delegação da Plenária do Conselho, pela Mesa Diretora , pelas Comissões ou ainda por solicitação do Presidente do CMAS .
Artigo 3º - o órgão gestor da Assistência Social, na medida de suas possibilidades oferecerá os meios necessários para garantir o disposto nesta resolução.
Artigo 4º - O CMAS apresentará anualmente ao órgão gestor, o Plano de aplicação dos recursos consignados na dotação De APOIO AOS CONSELHOS , aprovada em 1o reunião plenária do ano. 
Artigo 5º - Esta Resolução entra em vigor na data de sua publicação.

";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"CMAS";"1997";"8";"CONSELHO MUNICIPAL DE ASSISTÊNCIA SOCIAL - CMAS";"1997";"8";"CONSELHO";"Dispõe sobre a regulamentação da participação e representação dos conselheiros em eventos públicos";"NÃO";"-";"5";;"5C";
"54";"2005-03-04";"2005";"19";"PORTARIA Nº 581/2005-GP RESOLVE:
1 – INCLUIR na Portaria nº 409/2005-GP, de 14 de fevereiro de 2005, que nomeou a Comissão de Conferência Municipal de Promoção da Igualdade Racial, conforme segue:
Secretaria da Saúde
Departamento de Transportes Internos
Secretaria de Obras e Serviços Públicos
Departamento de Obras de Administração Direta e Manutenção
Secretaria de Transportes e Trânsito
Serviço Autônomo de Água e Esgoto – SAAE
Instituto Diet (Direito, Integração, Educação e Terapêutica em Saúde e Cidadania) - DIET
Educação e Cidadania para Afro-descendentes e Carentes-Educafro
";"PORTARIA";;"PREFEITURA MUNICIPAL";;;;"CONFERÊNCIA MUNICIPAL DE PROMOÇÃO DA IGUALDADE RACIAL";;;"NÃO CONSELHO";"Incluir novos segmentos a compor a Comissão da referida conferência";"Sim";"-";;;;
"55";"2005-03-04";"2005";"19";"RESOLUÇÃO 248/05 - CMDCA RESOLVE:
Art. 1o- APROVAR o registro neste CMDCA da Assistência Universal Bom Pastor, na Modalidade Creche.
ENTIDADE ASSISTENCIAL UNIVERSAL BOM PASTOR.
REGISTRO Nº 060/69
POPULAÇÃO ATENDIDA – CRIANÇA (0 a 6 anos, 11 meses).
ATIVIDADE DESENVOLVIDA – MODALIDADE CRECHE E EDUCAÇÃO INFANTIL.
Art.2o- o não cumprimento dos artigos contidos no Estatuto da Criança e do Adolescente- lei federal 8069/90 e da política de atendimento á criança e ao adolescente deliberado pelo CMDCA e os termos contidos na LOAS - Lei Orgânica de Assistência Social- lei federal 8742/93- acarretará na suspensão do registro neste Conselho, além de informarmos aos Conselhos Tutelares e Vara da Infância e da Juventude no Município, sobre a situação irregular do programa.
Art. 3o- os termos da presente resolução tem validade até 01.03.2007.
Art.4o - a presente resolução entra em vigor na data de sua publicação, revogadas as disposições em contrário.
";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"14";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"1991";"14";"CONSELHO";"Aprovar o registro de instituição";"NÃO";"-";"3";;"3B";
"56";"2005-03-04";"2005";"19";"RESOLUÇÃO Nº 249/05 - CMDCA RESOLVE:
Artigo 1º - Aprovar, em caráter excepcional, a implementação do Projeto CEM-Criança em Movimento que deverá ser executado pelo INSTITUTO DIET, mantida a meta de atendimento (cem crianças e adolescentes), sendo 50 (cinqüenta) do bairro do Presidente Dutra e região e 50 (cinqüenta) da Favela Hatsuta.
Artigo 2º - O valor a ser repassado para o execução do Projeto CEM é de R$ 77.000,00 (setenta e sete mil reais) que deverá onerar a dotação 1228-1691.082430722.128-335043-0211.
Artigo 3º - Esta Resolução entra em vigor na data de sua publicação, revogando-se o item 23 do Artigo 2º da Resolução 242/05-CMDCA
";"RESOLUÇÃO";"EMITIDA";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"CMDCA";"1991";"14";"CONSELHO MUNICIPAL DOS DIREITOS DA CRIANÇA E DO ADOLESCENTE - CMDCA";"1991";"14";"CONSELHO";"Aprova a implementação de projeto específico e estabelece critérios de seu financiamento e execução.";"NÃO";"NÃO ESPECIFICA";"1";;"1D";
